tmdb_id,title,release_date,genres,budget,revenue,runtime,popularity,vote_average,vote_count,original_language,tagline,overview,cast_names,cast_ids,release_year
9871,Ginger Snaps,2000-08-01,Fantasy|Horror|Drama|Thriller,5000000,0,108,2.2087,6.9,970,en,They don't call it the curse for nothing.,"The story of two outcast sisters, Ginger and Brigitte, in the mindless suburban town of Bailey Downs. On the night of Ginger's first period, she is savagely attacked by a wild creature. Ginger's wounds miraculously heal but something is not quite right. Now Brigitte must save her sister and save herself.",Katharine Isabelle|Emily Perkins|Kris Lemche|Mimi Rogers|Jesse Moss,27136|64914|20176|13920|59926,2000
206487,Predestination,2014-08-28,Science Fiction|Thriller,5500000,4942449,98,4.8953,7.416,7007,en,To save the future he must reshape the past.,"Predestination chronicles the life of a Temporal Agent sent on an intricate series of time-travel journeys designed to prevent future killers from committing their crimes. Now, on his final assignment, the Agent must stop the one criminal that has eluded him throughout time and prevent a devastating attack in which thousands of lives will be lost.",Ethan Hawke|Sarah Snook|Noah Taylor|Christopher Kirby|Madeleine West,569|235416|1284|75175|213144,2014
9880,The Princess Diaries,2001-08-03,Comedy|Family|Romance,37000000,165335153,115,6.8205,7.0,5231,en,She rocks. She rules. She reigns.,"A socially awkward but very bright 15-year-old girl being raised by a single mom discovers that she is the princess of a small European country because of the recent death of her long-absent father, who, unknown to her, was the crown prince of Genovia. She must make a choice between continuing the life of a San Francisco teen or stepping up to the throne.",Anne Hathaway|Julie Andrews|Heather Matarazzo|Caroline Goodall|Héctor Elizondo,1813|5823|33656|6692|1210,2001
9884,Collateral Damage,2002-02-06,Action|Thriller|Drama,85000000,78382433,108,2.1013,5.767,1476,en,Nothing is more dangerous than a man with nothing to lose.,Firefighter Gordon Brewer is plunged into the complex and dangerous world of international terrorism after he loses his wife and child in a bombing credited to Claudio 'The Wolf' Perrini.,Arnold Schwarzenegger|Francesca Neri|Elias Koteas|Cliff Curtis|John Leguizamo,1100|3809|13550|7248|5723,2002
9885,Wolf Creek,2005-09-16,Horror|Thriller,1000000,30894796,99,2.4884,6.23,1269,en,The thrill is in the hunt.,Three backpackers stranded in the Australian outback are plunged inside a hellish nightmare of insufferable torture by a sadistic psychopathic local.,John Jarratt|Cassandra Magrath|Kestie Morassi|Nathan Phillips|Gordon Poole,45210|60003|60004|60005|1382388,2005
9889,Shallow Hal,2001-11-01,Comedy|Romance|Fantasy|Drama,40000000,141069860,114,5.6459,6.165,3120,en,Only a man this shallow could fall in love this deep.,"After taking his dying father's advice, Hal dates only the embodiments of female physical perfection. But that all changes after Hal has an unexpected run-in with self-help guru Tony Robbins. Intrigued by Hal's shallowness, Robbins hypnotizes him into seeing the beauty that exists even in the least physically appealing women. Hal soon falls for Rosemary, but he doesn't realize that his gorgeous girlfriend is actually a 300-pound-not-so-hottie.",Jack Black|Gwyneth Paltrow|Jason Alexander|Joe Viterelli|Rene Kirby,70851|12052|1206|60023|1214398,2001
9890,The Stepford Wives,2004-06-10,Comedy|Science Fiction|Horror,90000000,102000000,93,2.6082,5.681,1411,en,The wives of Stepford have a secret.,"What does it take to become a Stepford wife, a woman perfect beyond belief? Ask the Stepford husbands, who've created this high-tech, terrifying little town.",Nicole Kidman|Matthew Broderick|Bette Midler|Glenn Close|Christopher Walken,2227|4756|73931|515|4690,2004
9893,Sleepover,2004-07-09,Family|Comedy,10000000,10143022,89,2.8993,6.1,520,en,The rules are set. The game is on.,"As their first year of high school looms ahead, best friends Julie, Hannah, Yancy and Farrah have one last summer sleepover. Little do they know they're about to embark on the adventure of a lifetime. Desperate to shed their nerdy status, they take part in a night-long scavenger hunt that pits them against their popular archrivals. Everything under the sun goes on -- from taking Yancy's father's car to sneaking into nightclubs!",Alexa PenaVega|Mika Boorem|Jane Lynch|Sam Huntington|Sara Paxton,57674|21027|43775|53492|60072,2004
9896,Rat Race,2001-08-17,Adventure|Comedy,48000000,85498534,112,3.3982,6.285,1946,en,563 miles. 9 people. $2 million. 1001 problems!,"In an ensemble film about easy money, greed, manipulation and bad driving, a Las Vegas casino tycoon entertains his wealthiest high rollers -- a group that will bet on anything -- by pitting six ordinary people against each other in a wild dash for $2 million jammed into a locker hundreds of miles away. The tycoon and his wealthy friends monitor each racer's every move to keep track of their favorites. The only rule in this race is that there are no rules.",Gloria Allred|Breckin Meyer|Cuba Gooding Jr.|Lanei Chapman|Amy Smart,174838|33654|9777|206202|20189,2001
9899,The Producers,2005-12-25,Comedy,45000000,38058335,134,3.475,6.178,509,en,They had everything to gain by not being a success!,"A conniving Broadway producer and his meek accountant plan to profit from charming wealthy old biddies to invest in an overbudget production, and then put on a sure-fire disaster, so nobody will ask for their money back — and what's more disastrous than a tasteless musical celebrating Adolf Hitler.",Nathan Lane|Matthew Broderick|Uma Thurman|Will Ferrell|Gary Beach,78729|4756|139|23659|60136,2005
9900,Grandma's Boy,2006-01-06,Comedy,5000000,6538177,95,2.9134,6.525,733,en,A movie that proves you're never too old to come of age.,"Even though he's 35, Alex acts more like he's 13, spending his days as the world's oldest video game tester and his evenings developing the next big Xbox game. But when he gets kicked out of his apartment, he's forced to move in with his grandmother.",Allen Covert|Doris Roberts|Linda Cardellini|Joel David Moore|Shirley Knight,20818|45863|1817|59231|28778,2006
9902,Wrong Turn,2003-05-30,Horror|Thriller,12600000,28650575,84,7.9929,6.385,2960,en,It's the last one you'll ever take.,"Chris crashes into a carload of other young people, and the group of stranded motorists is soon lost in the woods of West Virginia, where they're hunted by three cannibalistic mountain men who are grossly disfigured by generations of inbreeding.",Eliza Dushku|Desmond Harrington|Emmanuelle Chriqui|Jeremy Sisto|Kevin Zegers,13446|6365|59192|23958|7431,2003
9903,The Hoax,2006-10-14,Comedy|Drama,25000000,11772461,116,1.6371,6.273,233,en,Never let the truth get in the way of a good story.,"In what would cause a fantastic media frenzy, Clifford Irving sells his bogus biography of Howard Hughes to a premiere publishing house in the early 1970s.",Richard Gere|Alfred Molina|Marcia Gay Harden|Hope Davis|Julie Delpy,1205|658|4726|15250|1146,2006
9904,The Wild,2006-04-06,Family|Animation|Adventure|Action|Comedy,80000000,102338515,82,3.5248,5.537,1122,en,Start spreading the newspaper.,"An adolescent lion is accidentally shipped from the New York Zoo to Africa. Now running free, his zoo pals must put aside their differences to help bring him back.",Kiefer Sutherland|Jim Belushi|Eddie Izzard|Janeane Garofalo|William Shatner,2628|26485|1926|21197|1748,2006
403119,47 Meters Down,2017-05-25,Horror|Thriller,5500000,62198461,89,3.6229,5.8,2837,en,No way out. No way up. No chance in hell.,"Two sisters on Mexican vacation are trapped in a shark observation cage at the bottom of the ocean, with oxygen running low and great whites circling nearby, they have less than an hour of air left to figure out how to get to the surface.",Mandy Moore|Claire Holt|Matthew Modine|Chris Johnson|Yani Gellman,16855|86132|8654|76795|130936,2017
9906,The Ant Bully,2006-07-28,Fantasy|Adventure|Animation|Comedy|Family,50000000,55200000,89,3.2861,5.8,1455,en,The battle for the lawn is on.,"Fed up with being targeted by the neighborhood bully, 10-year-old Lucas Nickle vents his frustrations on the anthill in his front yard ... until the insects shrink him to the size of a bug with a magic elixir. Convicted of ""crimes against the colony,"" Lucas can only regain his freedom by living with the ants and learning their ways.",Zach Tyler Eisen|Julia Roberts|Meryl Streep|Nicolas Cage|Paul Giamatti,60251|1204|5064|2963|13242,2006
9907,Barnyard,2006-08-04,Animation|Comedy|Family,51000000,116755080,90,3.8464,5.92,1164,en,The secret lives of animals revealed!,"Otis is a mischievous, carefree Holstein cow who lives on a farm where, unbeknownst to humans, the animals are anthropomorphic. He prefers having fun with his best friends: Pip the mouse, Freddy the ferret, Peck the rooster, and Pig the pig - rather than following strict rules and accepting responsibility. This annoys his stern adoptive father Ben, the leader of the farm's community. One evening, Otis convinces Ben to cover his night watch so he can attend a massive party in the barn and impress Daisy, a pregnant cow who recently arrived at the farm with her best friend Bessy as a newcomer. As the animals party, Dag the coyote and his pack attempt to raid the chicken coop. Ben fends them off alone but is fatally wounded and killed. Otis must now learn the value of responsibility when he becomes the leader of his farm home's community.",Kevin James|Courteney Cox|Sam Elliott|Danny Glover|Wanda Sykes,32895|14405|16431|2047|27102,2006
9910,Two for the Money,2005-10-07,Comedy|Crime|Drama|Thriller,35000000,30526509,122,1.9094,6.05,714,en,How much will you risk?,A former college athlete joins forces with a sports consultant to handicap football games for high-rolling gamblers.,Al Pacino|Matthew McConaughey|Rene Russo|Armand Assante|Jeremy Piven,1158|10297|14343|23346|12799,2005
9912,The World's Fastest Indian,2005-10-12,Drama|Adventure|History,25000000,18300000,127,3.3659,7.684,870,en,Based on one hell of a true story.,"The life story of New Zealander Burt Munro, who spent years building a 1920 Indian motorcycle—a bike which helped him set the land-speed world record at Utah's Bonneville Salt Flats in 1967.",Anthony Hopkins|Walton Goggins|Diane Ladd|Bruce Greenwood|Iain Rea,4173|27740|6587|21089|60368,2005
9913,The Skeleton Key,2005-07-29,Drama|Horror|Mystery|Thriller,43000000,93983911,104,2.8989,6.6,2256,en,Fearing is believing.,A hospice nurse working at a spooky New Orleans plantation home finds herself entangled in a mystery involving the house's dark past.,Kate Hudson|Gena Rowlands|Peter Sarsgaard|John Hurt|Joy Bryant,11661|4800|133|5049|52847,2005
42684,Skyline,2010-11-11,Science Fiction|Action|Thriller,10500000,66984887,93,2.2163,5.011,1737,en,Don't look up,"When strange lights descend on the city of Los Angeles, people are drawn outside like moths to a flame where an extraterrestrial force threatens to swallow the entire human population off the face of the Earth. Now the band of survivors must fight for their lives as the world unravels around them.",Eric Balfour|Scottie Thompson|David Zayas|Donald Faison|Brittany Daniel,34489|128628|22821|49002|35476,2010
